ip_range,country,region,city,postal
79.94.85.0/24,FR,Nouvelle-Aquitaine,Bordeaux,33000
79.94.90.0/24,FR,Île-de-France,Paris,75000
79.94.101.0/24,FR,Nouvelle-Aquitaine,La Rochelle,17000
79.94.87.0/24,FR,Normandy,Bolbec,76210
79.94.100.0/24,FR,Nouvelle-Aquitaine,Lezay,79120
79.94.103.0/24,FR,Île-de-France,Paris,75000
79.94.94.0/24,FR,Île-de-France,Massy,91300
79.94.91.0/24,FR,Île-de-France,Paris,75000
79.94.106.0/24,FR,Île-de-France,Boulogne-Billancourt,92514 CEDEX
79.94.102.0/24,FR,Nouvelle-Aquitaine,Aytré,17440
79.94.104.0/24,FR,Nouvelle-Aquitaine,La Rochelle,17000
79.94.96.0/24,FR,Nouvelle-Aquitaine,Angoulême,16918 CEDEX 9
79.94.92.0/24,FR,Île-de-France,Dammarie-les-Lys,77197 CEDEX
79.94.107.0/24,FR,Occitanie,Villeneuve-lès-Avignon,30400
79.94.108.0/24,FR,Hauts-de-France,Hautmont,59330
79.94.109.0/24,FR,Île-de-France,Paris,75016
79.94.110.0/24,FR,Pays de la Loire,Bretignolles-sur-Mer,85470
79.94.89.0/24,FR,Île-de-France,Massy,91342 CEDEX
79.94.113.0/24,FR,Provence-Alpes-Côte d'Azur,Brignoles,83170
79.94.112.0/24,FR,Nouvelle-Aquitaine,Niort,79038 CEDEX 9
79.94.111.0/24,FR,Pays de la Loire,Bretignolles-sur-Mer,85470
79.94.114.0/24,FR,Île-de-France,Gagny,93222 CEDEX
79.94.116.0/24,FR,Provence-Alpes-Côte d'Azur,Avignon,84140
79.94.115.0/24,FR,Provence-Alpes-Côte d'Azur,Avignon,84000
79.94.117.0/24,FR,Normandy,Autretot,76190
79.94.121.0/24,FR,Bourgogne-Franche-Comté,Verlin,89330
79.94.122.0/24,FR,Grand Est,Anould,88650
79.94.120.0/24,FR,Pays de la Loire,Saint-Hilaire-de-Riez,85270
79.94.93.0/24,FR,Île-de-France,Paris,75665 CEDEX 14
79.94.118.0/24,FR,Pays de la Loire,Les Herbiers,85500
79.94.125.0/24,FR,Hauts-de-France,Lille,59000
79.94.126.0/24,FR,Nouvelle-Aquitaine,Mérignac,33688 CEDEX
79.94.97.0/24,FR,Nouvelle-Aquitaine,Angoulême,16000
79.94.124.0/24,FR,Hauts-de-France,Lille,59160
79.94.127.0/24,FR,Nouvelle-Aquitaine,Pessac,33600
79.94.99.0/24,FR,Nouvelle-Aquitaine,La Rochelle,17000
79.94.129.0/24,FR,Île-de-France,Massy,91300
79.94.123.0/24,FR,Hauts-de-France,Lille,59160
79.94.130.0/24,FR,Occitanie,Aspet,31160
79.94.132.0/24,FR,Provence-Alpes-Côte d'Azur,Avignon,84000
79.94.128.0/24,FR,Nouvelle-Aquitaine,Bordeaux,33043 CEDEX
79.94.135.0/24,FR,Occitanie,Nîmes,30032 CEDEX 1
79.94.131.0/24,FR,Occitanie,Laudun-l'Ardoise,30290
79.94.136.0/24,FR,Île-de-France,Paris,75015
79.94.139.0/24,FR,Hauts-de-France,Audinghen,62179
79.94.137.0/24,FR,Normandy,Rouen,76914 CEDEX 9
79.94.140.0/24,FR,Nouvelle-Aquitaine,Chalais,16210
79.94.133.0/24,FR,Centre,La Loupe,28240
79.94.145.0/24,FR,Occitanie,Barjac,30430
79.94.142.0/24,FR,Nouvelle-Aquitaine,Chalais,16210
79.94.144.0/24,FR,Hauts-de-France,Catillon-sur-Sambre,59360
79.94.134.0/24,FR,Provence-Alpes-Côte d'Azur,Carpentras,84200
79.94.149.0/24,FR,Grand Est,Brienne-le-Château,10500
79.94.148.0/24,FR,Île-de-France,Mennecy,91540
79.94.150.0/24,FR,Île-de-France,Paris,75884 CEDEX 18
79.94.141.0/24,FR,Nouvelle-Aquitaine,Chalais,16210
79.94.138.0/24,FR,Normandy,Dieppe,76200
79.94.152.0/24,FR,Provence-Alpes-Côte d'Azur,Marseille,13006
79.94.157.0/24,FR,Île-de-France,Paris,75000
79.94.154.0/24,FR,Provence-Alpes-Côte d'Azur,Fréjus,83372 CEDEX
79.94.151.0/24,FR,Nouvelle-Aquitaine,Bussac-Forêt,17210
79.94.158.0/24,FR,Grand Est,Strasbourg,67081 CEDEX
79.94.159.0/24,FR,Grand Est,Reims,51051 CEDEX
79.94.153.0/24,FR,Provence-Alpes-Côte d'Azur,La Garde,83130
79.94.147.0/24,FR,Grand Est,Contrexéville,88140
79.94.105.0/24,FR,Île-de-France,Paris,75000
79.94.156.0/24,FR,Provence-Alpes-Côte d'Azur,Solliès-Pont,83210
79.94.160.0/24,FR,Normandy,Écouis,27440
79.94.161.0/24,FR,Normandy,Grainville,27380
79.94.163.0/24,FR,Occitanie,Figeac,46101 CEDEX
79.94.162.0/24,FR,Normandy,Lillebonne,76170
79.94.165.0/24,FR,Provence-Alpes-Côte d'Azur,Port-de-Bouc,13529 CEDEX
79.94.155.0/24,FR,Provence-Alpes-Côte d'Azur,Marignane,13724 CEDEX
79.94.166.0/24,FR,Provence-Alpes-Côte d'Azur,Rognac,13655 CEDEX
79.94.168.0/24,FR,Auvergne-Rhône-Alpes,Saint-Étienne,42230
79.94.167.0/24,FR,Auvergne-Rhône-Alpes,Vernioz,38150
79.94.174.0/24,FR,Île-de-France,Paris,75000
79.94.172.0/24,FR,Île-de-France,Paris,75000
79.94.169.0/24,FR,Île-de-France,Paris,75000
79.94.171.0/24,FR,Île-de-France,Paris,75000
79.94.164.0/24,FR,Hauts-de-France,Chézy-sur-Marne,2570
79.94.175.0/24,FR,Grand Est,Troyes,10012 CEDEX
79.94.178.0/24,FR,Île-de-France,Paris,75000
79.94.177.0/24,FR,Île-de-France,Paris,75000
79.94.176.0/24,FR,Île-de-France,Paris,75000
79.94.173.0/24,FR,Grand Est,Troyes,10012 CEDEX
79.94.180.0/24,FR,Île-de-France,Paris,75000
79.94.179.0/24,FR,Hauts-de-France,Dunkerque,59377 CEDEX 1
79.94.119.0/24,FR,Pays de la Loire,Les Herbiers,85500
79.94.143.0/24,FR,Nouvelle-Aquitaine,Chalais,16210
79.94.170.0/24,FR,Grand Est,Troyes,10012 CEDEX
79.94.146.0/24,FR,Grand Est,Aix-en-Othe,10160
79.94.183.0/24,FR,Provence-Alpes-Côte d'Azur,Le Lavandou,83980
79.94.185.0/24,FR,Auvergne-Rhône-Alpes,Saint-Étienne,42000
79.94.186.0/24,FR,Île-de-France,Paris,75000
79.94.184.0/24,FR,Auvergne-Rhône-Alpes,Lyon,69009
79.94.181.0/24,FR,Auvergne-Rhône-Alpes,Saint-Chamond,42400
79.94.188.0/24,FR,Nouvelle-Aquitaine,Poitiers,86096 CEDEX 9
79.94.187.0/24,FR,Pays de la Loire,Pornic,44210
79.94.190.0/24,FR,Nouvelle-Aquitaine,Limoges,87045 CEDEX 1
79.94.192.0/24,FR,Grand Est,Arcis-sur-Aube,10700
79.94.194.0/24,FR,Nouvelle-Aquitaine,Poitiers,86000
79.94.193.0/24,FR,Nouvelle-Aquitaine,Poitiers,86000
79.94.191.0/24,FR,Auvergne-Rhône-Alpes,Valence,26000
79.94.196.0/24,FR,Grand Est,Troyes,10012 CEDEX
79.94.197.0/24,FR,Hauts-de-France,Maubeuge,59600
79.94.199.0/24,FR,Île-de-France,Paris,75000
79.94.200.0/24,FR,Grand Est,Épinal,88005 CEDEX
79.94.189.0/24,FR,Nouvelle-Aquitaine,Poitiers,86000
79.94.195.0/24,FR,Grand Est,Troyes,10012 CEDEX
79.94.201.0/24,FR,Grand Est,Épinal,88005 CEDEX
79.94.204.0/24,FR,Occitanie,Villefranche-de-Rouergue,12200
79.94.202.0/24,FR,Hauts-de-France,Noyon,60409 CEDEX
79.94.182.0/24,FR,Île-de-France,Paris,75000
79.94.209.0/24,FR,Île-de-France,Paris,75000
79.94.205.0/24,FR,Occitanie,Villefranche-de-Rouergue,12200
79.94.206.0/24,FR,Île-de-France,Orcemont,78125
79.94.211.0/24,FR,Île-de-France,Paris,75000
79.94.207.0/24,FR,Île-de-France,La Ferté-sous-Jouarre,77260
79.94.210.0/24,FR,Centre,Vendôme,41100
79.94.212.0/24,FR,Île-de-France,Paris,75000
79.94.208.0/24,FR,Hauts-de-France,Roubaix,59051 CEDEX 1
79.94.215.0/24,FR,Centre,Vendôme,41100
79.94.213.0/24,FR,Île-de-France,Paris,75000
79.94.217.0/24,FR,Auvergne-Rhône-Alpes,Roanne,42304 CEDEX
79.94.218.0/24,FR,Auvergne-Rhône-Alpes,Saint-Symphorien-d'Ozon,69360
79.94.214.0/24,FR,Occitanie,Lavernose-Lacasse,31410
79.94.220.0/24,FR,Bourgogne-Franche-Comté,Sens,89090 CEDEX
79.94.221.0/24,FR,Grand Est,Troyes,10012 CEDEX
79.94.223.0/24,FR,Île-de-France,Paris,75000
79.94.224.0/24,FR,Bourgogne-Franche-Comté,Montceau-les-Mines,71300
79.94.222.0/24,FR,Île-de-France,Paris,75000
79.94.225.0/24,FR,Normandy,Cabourg,14390
79.94.203.0/24,FR,Hauts-de-France,Noyon,60409 CEDEX
79.94.226.0/24,FR,Normandy,Cabourg,14390
79.94.230.0/24,FR,Normandy,Cabourg,14390
79.94.227.0/24,FR,Normandy,Caen,14000
79.94.236.0/24,FR,Île-de-France,Paris,75000
79.94.229.0/24,FR,Normandy,Cabourg,14390
79.94.198.0/24,FR,Hauts-de-France,Maubeuge,59608 CEDEX
79.94.232.0/24,FR,Île-de-France,Paris,75000
79.94.240.0/24,FR,Occitanie,Toulouse,31000
79.94.238.0/24,FR,Grand Est,Reims,51051 CEDEX
79.94.231.0/24,FR,Normandy,Cabourg,14390
79.94.228.0/24,FR,Normandy,Deauville,14808 CEDEX
79.94.244.0/24,FR,Auvergne-Rhône-Alpes,Lyon,69002
79.94.235.0/24,FR,Île-de-France,Paris,75000
79.94.245.0/24,FR,Île-de-France,Paris,75000
79.94.249.0/24,FR,Grand Est,Auxon,10130
79.94.246.0/24,FR,Normandy,Graignes-Mesnil-Angot,50620
79.94.234.0/24,FR,Île-de-France,Paris,75000
79.94.237.0/24,FR,Île-de-France,Paris,75000
79.94.252.0/24,FR,Île-de-France,Paris,75000
79.94.251.0/24,FR,Centre,Maslives,41250
79.94.239.0/24,FR,Grand Est,Reims,51051 CEDEX
79.94.243.0/24,FR,Auvergne-Rhône-Alpes,Lyon,69003
79.94.255.0/24,FR,Grand Est,Einville-au-Jard,54370
79.94.247.0/24,FR,Nouvelle-Aquitaine,Montpon-Ménestérol,24700
79.94.242.0/24,FR,Auvergne-Rhône-Alpes,Lyon,69009
79.94.254.0/24,FR,Bourgogne-Franche-Comté,Les Rousses,39220
79.94.233.0/24,FR,Île-de-France,Paris,75000
79.94.253.0/24,FR,Hauts-de-France,Montescourt-Lizerolles,2440
79.94.250.0/24,FR,Île-de-France,Vitry-sur-Seine,94785 CEDEX
79.94.216.0/24,FR,Centre,Saint-Léger-le-Petit,18140
79.94.219.0/24,FR,Auvergne-Rhône-Alpes,Saint-Symphorien-d'Ozon,69360
79.94.248.0/24,FR,Nouvelle-Aquitaine,Mussidan,24400
79.94.241.0/24,FR,Grand Est,Strasbourg,67000
79.95.4.0/24,FR,Bourgogne-Franche-Comté,Le Creusot,71204 CEDEX
79.95.2.0/24,FR,Auvergne-Rhône-Alpes,Grenoble,38007 CEDEX 1
79.95.0/24.0/24,FR,Auvergne-Rhône-Alpes,Grenoble,38000
79.95.6.0/24,FR,Occitanie,Gruissan,11430
79.95.5.0/24,FR,Provence-Alpes-Côte d'Azur,Néoules,83136
79.95.3.0/24,FR,Auvergne-Rhône-Alpes,Grenoble,38007 CEDEX 1
79.95.7.0/24,FR,Occitanie,Gruissan,11430
79.95.12.0/24,FR,Île-de-France,Paris,75783 CEDEX 16
79.95.10.0/24,FR,Grand Est,Palis,10190
79.95.11.0/24,FR,Grand Est,Ancerville,55170
79.95.13.0/24,FR,Île-de-France,Paris,75783 CEDEX 16
79.95.1.0/24,FR,Auvergne-Rhône-Alpes,Grenoble,38000
79.95.15.0/24,FR,Provence-Alpes-Côte d'Azur,Toulon,83200
79.95.16.0/24,FR,Île-de-France,Paris,75000
79.95.19.0/24,FR,Île-de-France,Paris,75000
79.95.20.0/24,FR,Normandy,Grainville-la-Teinturière,76450
79.95.22.0/24,FR,Grand Est,Maraye-en-Othe,10160
79.95.14.0/24,FR,Provence-Alpes-Côte d'Azur,Toulon,83200
79.95.21.0/24,FR,Auvergne-Rhône-Alpes,Mogneneins,1140
79.95.8.0/24,FR,Île-de-France,Paris,75000
79.95.9.0/24,FR,Bourgogne-Franche-Comté,Fours,58250
79.95.23.0/24,FR,Bourgogne-Franche-Comté,Montchanin,71210
79.95.17.0/24,FR,Grand Est,Troyes,10012 CEDEX
79.95.18.0/24,FR,Bourgogne-Franche-Comté,Le Creusot,71200
79.95.24.0/24,FR,Centre,Saint-Pellerin,28290
79.95.26.0/24,FR,Bourgogne-Franche-Comté,Paron,89100
79.95.28.0/24,FR,Normandy,Saint-Maurice-du-Désert,61600
79.95.25.0/24,FR,Île-de-France,Paris,75000
79.95.29.0/24,FR,Bourgogne-Franche-Comté,Sens,89102 CEDEX
79.95.30.0/24,FR,Nouvelle-Aquitaine,Léognan,33850
79.95.27.0/24,FR,Nouvelle-Aquitaine,Ascain,64310
79.95.31.0/24,FR,Nouvelle-Aquitaine,Léognan,33850
79.95.32.0/24,FR,Provence-Alpes-Côte d'Azur,Roquebrune-Cap-Martin,6190
79.95.33.0/24,FR,Île-de-France,Paris,75000
79.95.35.0/24,FR,Centre,Fondettes,37230
79.95.37.0/24,FR,Pays de la Loire,Falleron,85670
79.95.34.0/24,FR,Centre,Fondettes,37230
79.95.39.0/24,FR,Auvergne-Rhône-Alpes,Chambéry,73017 CEDEX
79.95.40.0/24,FR,Centre,Mehun-sur-Yèvre,18500
79.95.36.0/24,FR,Nouvelle-Aquitaine,Alles-sur-Dordogne,24480
79.95.43.0/24,FR,Provence-Alpes-Côte d'Azur,Toulon,83042 CEDEX 9
79.95.42.0/24,FR,Nouvelle-Aquitaine,Pouillon,40350
79.95.44.0/24,FR,Hauts-de-France,Bouillancourt-en-Séry,80220
79.95.50.0/24,FR,Île-de-France,Paris,75000
79.95.45.0/24,FR,Normandy,Fleury-sur-Andelle,27380
79.95.48.0/24,FR,Île-de-France,Paris,75000
79.95.49.0/24,FR,Île-de-France,Paris,75000
79.95.47.0/24,FR,Normandy,Bosville,76450
79.95.41.0/24,FR,Nouvelle-Aquitaine,Pouillon,40350
79.95.38.0/24,FR,Nouvelle-Aquitaine,Dienné,86410
79.95.51.0/24,FR,Île-de-France,Paris,75000
79.95.53.0/24,FR,Hauts-de-France,Cambrai,59341 CEDEX
79.95.56.0/24,FR,Occitanie,Revel,31250
79.95.57.0/24,FR,Provence-Alpes-Côte d'Azur,Villeneuve-Loubet,06271 CEDEX
79.95.54.0/24,FR,Centre,Thoury,41220
79.95.52.0/24,FR,Normandy,Paluel,76450
79.95.60.0/24,FR,Île-de-France,Paris,75000
79.95.58.0/24,FR,Île-de-France,Paris,75000
79.95.55.0/24,FR,Provence-Alpes-Côte d'Azur,Noves,13550
79.95.62.0/24,FR,Île-de-France,Paris,75000
79.95.64.0/24,FR,Île-de-France,Paris,75000
79.95.65.0/24,FR,Centre,Dampierre-en-Burly,45570
79.95.61.0/24,FR,Pays de la Loire,Saint-Nazaire,44613 CEDEX
79.95.59.0/24,FR,Île-de-France,Paris,75000
79.95.46.0/24,FR,Auvergne-Rhône-Alpes,Dagneux,1120
79.95.63.0/24,FR,Île-de-France,Paris,75000
79.95.66.0/24,FR,Centre,Patay,45310
79.95.69.0/24,FR,Nouvelle-Aquitaine,Lons,64140
79.95.71.0/24,FR,Île-de-France,Paris,75000
79.95.76.0/24,FR,Île-de-France,Paris,75000
79.95.72.0/24,FR,Île-de-France,Paris,75000
79.95.68.0/24,FR,Île-de-France,Paris,75000
79.95.74.0/24,FR,Île-de-France,Paris,75000
79.95.77.0/24,FR,Île-de-France,Paris,75000
79.95.81.0/24,FR,Pays de la Loire,La Roche-sur-Yon,85018 CEDEX
79.95.80.0/24,FR,Île-de-France,Paris,75000
79.95.82.0/24,FR,Grand Est,Épinal,88000
79.95.79.0/24,FR,Île-de-France,Paris,75000
79.95.83.0/24,FR,Occitanie,Gardouch,31290
79.95.85.0/24,FR,Occitanie,Muret,31603 CEDEX
79.95.86.0/24,FR,Brittany,Rennes,35099 CEDEX 9
79.95.87.0/24,FR,Brittany,Rennes,35099 CEDEX 9
79.95.90.0/24,FR,Nouvelle-Aquitaine,Bellefonds,86210
79.95.89.0/24,FR,Île-de-France,Paris,75000
79.95.88.0/24,FR,Île-de-France,Drancy,93700
79.95.91.0/24,FR,Île-de-France,Paris,75000
79.95.93.0/24,FR,Île-de-France,Paris,75000
79.95.92.0/24,FR,Île-de-France,Paris,75000
79.95.67.0/24,FR,Île-de-France,Paris,75000
79.95.94.0/24,FR,Occitanie,Auch,32000
79.95.95.0/24,FR,Occitanie,Auch,32000
79.95.84.0/24,FR,Occitanie,Gardouch,31290
79.95.96.0/24,FR,Normandy,Montivilliers,76290
79.95.98.0/24,FR,Auvergne-Rhône-Alpes,Mions,69780
79.95.97.0/24,FR,Île-de-France,Paris,75000
79.95.73.0/24,FR,Île-de-France,Paris,75000
79.95.78.0/24,FR,Île-de-France,Paris,75000
79.95.103.0/24,FR,Nouvelle-Aquitaine,Bézenac,24220
79.95.75.0/24,FR,Île-de-France,Paris,75000
79.95.100.0/24,FR,Centre,La Chapelle-sur-Loire,37140
79.95.106.0/24,FR,Île-de-France,Vitry-sur-Seine,94785 CEDEX
79.95.102.0/24,FR,Grand Est,Fontaine-les-Grès,10280
79.95.104.0/24,FR,Provence-Alpes-Côte d'Azur,Bormes-les-Mimosas,83231 CEDEX
79.95.107.0/24,FR,Hauts-de-France,Douai,59351 CEDEX
79.95.110.0/24,FR,Grand Est,Moyenmoutier,88420
79.95.105.0/24,FR,Île-de-France,Persan,95340
79.95.99.0/24,FR,Grand Est,Saint-Hilaire-sous-Romilly,10100
79.95.115.0/24,FR,Occitanie,Martignargues,30360
79.95.109.0/24,FR,Île-de-France,Paris,75000
79.95.111.0/24,FR,Auvergne-Rhône-Alpes,Meyzieu,69330
79.95.114.0/24,FR,Grand Est,Pont-sur-Seine,10400
79.95.118.0/24,FR,Bourgogne-Franche-Comté,Orchamps-Vennes,25390
79.95.116.0/24,FR,Île-de-France,Montreuil,93100
79.95.119.0/24,FR,Auvergne-Rhône-Alpes,Viviers,7220
79.95.121.0/24,FR,Île-de-France,Paris,75000
79.95.113.0/24,FR,Grand Est,Troyes,10000
79.95.112.0/24,FR,Centre,Saint-Christophe-en-Bazelle,36210
79.95.120.0/24,FR,Occitanie,Villeneuve-lès-Avignon,30400
79.95.108.0/24,FR,Occitanie,Muret,31603 CEDEX
79.95.117.0/24,FR,Centre,Luant,36350
79.95.122.0/24,FR,Normandy,Neufchâtel-en-Bray,76270
79.95.123.0/24,FR,Île-de-France,Paris,75000
79.95.70.0/24,FR,Île-de-France,Paris,75000
79.95.101.0/24,FR,Bourgogne-Franche-Comté,Montceau-les-Mines,71300
79.95.125.0/24,FR,Pays de la Loire,Saint-Nazaire,44613 CEDEX
79.95.128.0/24,FR,Île-de-France,Paris,75000
79.95.129.0/24,FR,Provence-Alpes-Côte d'Azur,Fréjus,83370
79.95.126.0/24,FR,Brittany,Rennes,35000
79.95.127.0/24,FR,Brittany,Rennes,35099 CEDEX 9
79.95.124.0/24,FR,Île-de-France,Paris,75000
79.95.130.0/24,FR,Provence-Alpes-Côte d'Azur,Le Beausset,83330
79.95.133.0/24,FR,Île-de-France,Paris,75000
79.95.131.0/24,FR,Île-de-France,Paris,75000
79.95.132.0/24,FR,Île-de-France,Paris,75000
79.95.135.0/24,FR,Occitanie,Beaucaire,30300
79.95.137.0/24,FR,Île-de-France,Paris,75000
79.95.136.0/24,FR,Île-de-France,Paris,75000
79.95.141.0/24,FR,Pays de la Loire,Cugand,85610
79.95.138.0/24,FR,Île-de-France,Paris,75000
79.95.139.0/24,FR,Île-de-France,Paris,75000
79.95.134.0/24,FR,Île-de-France,Paris,75000
79.95.140.0/24,FR,Île-de-France,Paris,75000
79.95.142.0/24,FR,Île-de-France,Paris,75000
79.95.143.0/24,FR,Île-de-France,Paris,75000
79.95.145.0/24,FR,Île-de-France,Paris,75000
79.95.148.0/24,FR,Île-de-France,Paris,75000
79.95.146.0/24,FR,Île-de-France,Paris,75000
79.95.150.0/24,FR,Hauts-de-France,Maubeuge,59600
79.95.152.0/24,FR,Grand Est,Troyes,10012 CEDEX
79.95.151.0/24,FR,Hauts-de-France,Jeumont,59460
79.95.156.0/24,FR,Île-de-France,Paris,75000
79.95.154.0/24,FR,Normandy,Caen,14000
79.95.159.0/24,FR,Île-de-France,Paris,75000
79.95.158.0/24,FR,Île-de-France,Paris,75000
79.95.144.0/24,FR,Provence-Alpes-Côte d'Azur,Cannes,6150
79.95.163.0/24,FR,Île-de-France,Paris,75000
79.95.162.0/24,FR,Grand Est,Reims,51073 CEDEX
79.95.155.0/24,FR,Île-de-France,Paris,75000
79.95.153.0/24,FR,Grand Est,Dombasle-sur-Meurthe,54110
79.95.160.0/24,FR,Île-de-France,Paris,75000
79.95.147.0/24,FR,Île-de-France,Paris,75000
79.95.149.0/24,FR,Île-de-France,Paris,75000
79.95.157.0/24,FR,Île-de-France,Paris,75000
79.95.161.0/24,FR,Hauts-de-France,Boulogne-sur-Mer,62203 CEDEX
79.95.165.0/24,FR,Occitanie,Carcassonne,11004 CEDEX
79.95.166.0/24,FR,Île-de-France,Paris,75000
79.95.164.0/24,FR,Hauts-de-France,Abbeville,80102 CEDEX
79.95.168.0/24,FR,Auvergne-Rhône-Alpes,Clermont-Ferrand,63000
79.95.169.0/24,FR,Auvergne-Rhône-Alpes,Clermont-Ferrand,63000
79.95.170.0/24,FR,Auvergne-Rhône-Alpes,Clermont-Ferrand,63000
79.95.172.0/24,FR,Île-de-France,Paris,75000
79.95.175.0/24,FR,Nouvelle-Aquitaine,Coutras,33230
79.95.174.0/24,FR,Île-de-France,Paris,75000
79.95.179.0/24,FR,Nouvelle-Aquitaine,Gradignan,33172 CEDEX
79.95.177.0/24,FR,Île-de-France,Paris,75000
79.95.182.0/24,FR,Nouvelle-Aquitaine,Saint-Jean-d'Illac,33127
79.95.171.0/24,FR,Auvergne-Rhône-Alpes,Clermont-Ferrand,63000
79.95.185.0/24,FR,Nouvelle-Aquitaine,Lormont,33305 CEDEX
79.95.181.0/24,FR,Nouvelle-Aquitaine,Coutras,33230
79.95.176.0/24,FR,Nouvelle-Aquitaine,Gradignan,33172 CEDEX
79.95.187.0/24,FR,Île-de-France,Paris,75144 CEDEX 19
79.95.183.0/24,FR,Nouvelle-Aquitaine,Langon,33219 CEDEX
79.95.191.0/24,FR,Île-de-France,Saint-Denis,93285 CEDEX
79.95.184.0/24,FR,Nouvelle-Aquitaine,Langon,33210
79.95.167.0/24,FR,Île-de-France,Paris,75000
79.95.188.0/24,FR,Île-de-France,Paris,75665 CEDEX 14
79.95.195.0/24,FR,Grand Est,Zillisheim,68720
79.95.189.0/24,FR,Île-de-France,Paris,75783 CEDEX 16
79.95.193.0/24,FR,Bourgogne-Franche-Comté,Garchy,58150
79.95.178.0/24,FR,Île-de-France,Fontenay-Trésigny,77610
79.95.180.0/24,FR,Nouvelle-Aquitaine,Saint-André-de-Cubzac,33240
79.95.196.0/24,FR,Nouvelle-Aquitaine,Mérignac,33688 CEDEX
79.95.173.0/24,FR,Île-de-France,Paris,75000
79.95.194.0/24,FR,Île-de-France,Paris,75000
79.95.190.0/24,FR,Île-de-France,Paris,75000
79.95.192.0/24,FR,Nouvelle-Aquitaine,Mérignac,33693 CEDEX
79.95.186.0/24,FR,Nouvelle-Aquitaine,Léognan,33850
79.95.197.0/24,FR,Île-de-France,Cachan,94239 CEDEX
79.95.200.0/24,FR,Nouvelle-Aquitaine,Parempuyre,33290
79.95.198.0/24,FR,Nouvelle-Aquitaine,Agris,16110
79.95.204.0/24,FR,Bourgogne-Franche-Comté,Buxy,71390
79.95.202.0/24,FR,Auvergne-Rhône-Alpes,Lapalisse,3120
79.95.201.0/24,FR,Nouvelle-Aquitaine,Pessac,33600
79.95.205.0/24,FR,Auvergne-Rhône-Alpes,Cusset,03305 CEDEX
79.95.206.0/24,FR,Nouvelle-Aquitaine,Pessac,33600
79.95.207.0/24,FR,Grand Est,Auxon,10130
79.95.208.0/24,FR,Centre,Dreux,28100
79.95.215.0/24,FR,Centre,Méry-ès-Bois,18380
79.95.209.0/24,FR,Occitanie,Bagnols-sur-Cèze,30203 CEDEX
79.95.211.0/24,FR,Centre,Mornay-Berry,18350
79.95.219.0/24,FR,Centre,La Châtre-Langlin,36170
79.95.216.0/24,FR,Île-de-France,Boulogne-Billancourt,92514 CEDEX
79.95.212.0/24,FR,Nouvelle-Aquitaine,Villenave-d'Ornon,33882 CEDEX
79.95.217.0/24,FR,Normandy,Alençon,61018 CEDEX
79.95.199.0/24,FR,Nouvelle-Aquitaine,Villeneuve-sur-Lot,47300
79.95.218.0/24,FR,Nouvelle-Aquitaine,La Réole,33190
79.95.213.0/24,FR,Nouvelle-Aquitaine,Mérignac,33688 CEDEX
79.95.220.0/24,FR,Centre,Oisly,41700
79.95.221.0/24,FR,Île-de-France,Paris,75000
79.95.203.0/24,FR,Bourgogne-Franche-Comté,Saint-Gengoux-le-National,71460
79.95.223.0/24,FR,Centre,Marcilly-en-Beauce,41100
79.95.214.0/24,FR,Nouvelle-Aquitaine,Langoiran,33550
79.95.222.0/24,FR,Nouvelle-Aquitaine,La Teste-de-Buch,33260
79.95.224.0/24,FR,Nouvelle-Aquitaine,Mensignac,24350
79.95.228.0/24,FR,Nouvelle-Aquitaine,Mimizan,40201 CEDEX
79.95.227.0/24,FR,Nouvelle-Aquitaine,Mont-de-Marsan,40013 CEDEX
79.95.210.0/24,FR,Nouvelle-Aquitaine,Mérignac,33688 CEDEX
79.95.229.0/24,FR,Nouvelle-Aquitaine,Saint-Paul-lès-Dax,40990
79.95.230.0/24,FR,Nouvelle-Aquitaine,Saint-Paul-lès-Dax,40990
79.95.231.0/24,FR,Nouvelle-Aquitaine,Mont-de-Marsan,40000
79.95.232.0/24,FR,Nouvelle-Aquitaine,Agen,47925 CEDEX 9
79.95.225.0/24,FR,Nouvelle-Aquitaine,Mont-de-Marsan,40000
79.95.226.0/24,FR,Nouvelle-Aquitaine,Mont-de-Marsan,40013 CEDEX
79.95.234.0/24,FR,Bourgogne-Franche-Comté,La Machine,58260
79.95.235.0/24,FR,Hauts-de-France,Tourcoing,59981 CEDEX
79.95.237.0/24,FR,Nouvelle-Aquitaine,Casteljaloux,47700
79.95.236.0/24,FR,Nouvelle-Aquitaine,Aiguillon,47190
79.95.238.0/24,FR,Nouvelle-Aquitaine,Fumel,47500
79.95.239.0/24,FR,Centre,Chabris,36210
79.95.241.0/24,FR,Hauts-de-France,Neuilly-Saint-Front,2470
79.95.240.0/24,FR,Normandy,Étrépagny,27150
79.95.242.0/24,FR,Provence-Alpes-Côte d'Azur,Le Beausset,83330
79.95.233.0/24,FR,Grand Est,Florange,57199 CEDEX
79.95.244.0/24,FR,Auvergne-Rhône-Alpes,Aix-les-Bains,73103 CEDEX
79.95.243.0/24,FR,Auvergne-Rhône-Alpes,Saint-Romain-de-Jalionas,38460
79.95.246.0/24,FR,Normandy,Grand-Couronne,76530
79.95.245.0/24,FR,Auvergne-Rhône-Alpes,Aix-les-Bains,73100
79.95.247.0/24,FR,Auvergne-Rhône-Alpes,Salagnon,38890
79.95.248.0/24,FR,Nouvelle-Aquitaine,Habas,40290
